2.59683464	0
2.596072112	-0.1433621621
2.593754892	-0.2880774458
2.589792536	-0.4355381873
2.584029091	-0.5872176244
2.576234766	-0.7447168023
2.56609323	-0.9098200435
2.553183268	-1.084563355
2.536952902	-1.271321803
2.516683057	-1.4729245
2.491436315	-1.692810038
2.459983849	-1.935241946
2.420699523	-2.205614942
2.371403264	-2.510901866
2.309123568	-2.860324811
2.229726673	-3.266395694
2.127316963	-3.746589891
1.993226375	-4.326155967
1.814223443	-5.043080142
1.569137879	-5.957422207
1.221986941	-7.170296694
0.7064990226	-8.866563332
-0.113820383	-11.42490465
-1.57125393	-15.76380486
-4.73829053	-24.84132751
-16.06080928	-56.41780978
86.26577151	225.0228101
18.39628949	37.59656527
12.31969749	20.32911034
10.13818006	13.72445669
9.08326317	10.14185102
8.518556712	7.808515513
8.221708805	6.084656621
8.098444768	4.671619308
8.106792102	3.395882027
8.232458325	2.127623175
8.482119497	0.734714787
8.887909452	-0.9664347698
9.529362924	-3.307935534
10.60828617	-7.054318124
12.77301319	-14.59915068
19.77114578	-39.71866853
-56.78694057	242.5085174
-1.169220212	39.08804421
3.348768358	23.75388552
5.30816107	18.1153179
6.621216703	15.20358852
7.738039841	13.45066231
8.841765559	12.30873696
10.04787133	11.539825
11.46601705	11.02862493
13.2381183	10.71998713
15.58822507	10.59754012
18.92534982	10.68368933
24.11512747	11.06683753
33.39829482	12.01175171
54.97589781	14.52606408
162.4703816	27.73170398
-160.9681256	-12.46089775
-52.74639388	0.8988426144
-31.12352851	3.549059402
-21.84560735	4.695135822
-16.68030119	5.357096245
-13.38335014	5.813169232
-11.09144851	6.171013393
-9.401422417	6.481920926
-8.099471339	6.774467407
-7.061409395	7.067017155
-6.209883754	7.373240216
-5.493871061	7.704974378
-4.877954329	8.074033402
-4.336276599	8.493680915
-3.848862398	8.980205295
-3.399152548	9.555004507
-2.972088636	10.24775849
-2.55225126	11.10172453
-2.121483946	12.18326914
-1.65500648	13.6004026
-1.113711102	15.54226634
-0.4261736666	18.37379618
0.5617093996	22.90300744
2.268645767	31.34878012
6.406029573	52.81280784
38.33691623	222.293819
-19.28954224	-84.85953123
-9.452250118	-32.84352228
-6.82245612	-19.1279003
-5.581081288	-12.73949583
-4.849817995	-9.003216498
-4.365494595	-6.517069614
-4.021892087	-4.713172065
-3.768100033	-3.31650235
-3.576908299	-2.176340738
-3.432762535	-1.201699212
-3.326514841	-0.3327114996
-3.252932287	0.4736098482
-3.209480778	1.251309182
-3.195789391	2.030567068
-3.213562839	2.841658153
-3.266898389	3.718929308
-3.363119215	4.705948312
-3.514461285	5.863589749
-3.741418389	7.284589232
-4.079720729	9.122832823
-4.596313727	11.65956994
-5.431329813	15.47660555
-6.933420142	22.01403925
-10.27292925	36.09654765
-23.31412956	90.12565644
50.79469396	-214.901485
10.99625017	-50.6765698
5.835208791	-29.16522775
3.825050641	-20.64930487
2.766362443	-16.06646895
2.119644747	-13.19297775
1.687994842	-11.21663486
1.382456012	-9.770067445
1.156986566	-8.662798873
0.9853833303	-7.786166025
0.8516478981	-7.073619541
0.7454684383	-6.482100699
0.6599058098	-5.982500882
0.5901237902	-5.554423729
0.5326522886	-5.183144008
0.4849396664	-4.857758368
0.4450699865	-4.570016217
0.4115784405	-4.313555649
0.3833273819	-4.083389531
0.3594209753	-3.875551088
0.3391451333	-3.686844007
0.3219244248	-3.51466277
0.3072906202	-3.356861173
0.2948593726	-3.211654587
0.284312687	-3.077546251
0.2753855724	-2.953270974
0.2678557612	-2.837751598
0.2615357063	-2.730064989
0.2562662909	-2.629415182
0.2519118402	-2.535111991
0.2483561324	-2.446553815
0.245499185	-2.363213723
0.2432546464	-2.284628087
0.2415476658	-2.210387251
0.2403131417	-2.140127817
0.239494275	-2.073526215
0.2390413655	-2.010293338
0.2389108072	-1.950170018
0.2390642447	-1.892923207
0.2394678624	-1.83834273
0.240091782	-1.786238516
0.240909551	-1.736438222
0.2418977059	-1.688785193
0.2430353984	-1.643136695
0.2443040741	-1.599362387
0.2456871954	-1.557342992
0.2471700023	-1.516969131
0.2487393049	-1.478140309
0.2503833023	-1.440764023
0.2520914261	-1.404754971
0.2538542021	-1.37003436
0.2556631303	-1.336529292
0.2575105788	-1.304172213
0.2593896911	-1.272900431
0.2612943037	-1.242655681
0.2632188735	-1.213383735
0.2651584138	-1.185034059
0.2671084376	-1.157559495
0.2690649064	-1.130915986
0.2710241857	-1.105062321
0.2729830046	-1.079959904
0.2749384201	-1.05557255
0.2768877853	-1.031866297
0.2788287202	-1.008809238
0.2807590865	-0.9863713609
0.2826769643	-0.9645244135
0.2845806314	-0.9432417718
0.2864685446	-0.9224983238
0.2883393231	-0.9022703619
0.2901917332	-0.8825354851
0.2920246745	-0.863272508
0.2938371677	-0.844461379
0.2956283433	-0.8260831037
0.2973974317	-0.8081196747
0.2991437538	-0.7905540077
0.3008667125	-0.773369881
0.3025657856	-0.7565518813
0.3042405187	-0.7400853523
0.3058905189	-0.7239563478
0.3075154491	-0.7081515881
0.309115023	-0.692658419
0.3106890002	-0.677464775
0.3122371822	-0.6625591435
0.3137594079	-0.6479305329
0.3152555507	-0.6335684419
0.3167255149	-0.6194628317
0.3181692326	-0.605604099
0.3195866611	-0.5919830522
0.3209777806	-0.5785908877
0.3223425917	-0.5654191691
0.3236811132	-0.5524598063
0.3249933803	-0.5397050373
0.3262794433	-0.5271474104
0.327539365	-0.5147797673
0.3287732202	-0.5025952279
0.3299810939	-0.4905871755
0.33116308	-0.4787492432
0.3323192803	-0.4670753006
0.3334498037	-0.4555594421
0.3345547646	-0.444195975
0.3356342828	-0.4329794089
0.336688482	-0.4219044455
0.3377174896	-0.4109659686
0.3387214357	-0.4001590354
0.3397004526	-0.3894788677
0.3406546743	-0.3789208436
0.3415842357	-0.36848049
0.3424892725	-0.3581534749
0.3433699206	-0.347935601
0.3442263154	-0.3378227985
0.3450585919	-0.3278111192
0.3458668842	-0.3178967304
0.3466513251	-0.3080759092
0.3474120457	-0.2983450372
0.3481491756	-0.2887005952
0.348862842	-0.2791391586
0.3495531702	-0.2696573921
0.3502202829	-0.2602520459
0.3508642999	-0.2509199511
0.3514853386	-0.2416580155
0.3520835133	-0.2324632199
0.3526589349	-0.2233326143
0.3532117115	-0.2142633141
0.3537419476	-0.2052524969
0.3542497442	-0.1962973989
0.3547351989	-0.1873953118
0.3551984056	-0.1785435801
0.3556394544	-0.1697395973
0.3560584316	-0.1609808038
0.3564554197	-0.1522646836
0.3568304973	-0.1435887619
0.3571837388	-0.1349506025
0.3575152149	-0.126347805
0.357824992	-0.1177780024
0.3581131323	-0.1092388592
0.358379694	-0.1007280683
0.358624731	-0.0922433492
0.3588482932	-0.08378244575
0.359050426	-0.07534312381
0.3592311707	-0.06692316917
0.3593905641	-0.05852038552
0.359528639	-0.05013259228
0.3596454236	-0.04175762263
0.3597409419	-0.0333933215
0.3598152135	-0.02503754352
0.3598682538	-0.01668815114
0.3599000736	-0.008343012595
0.3599106794	0
0.3599000736	0.008343012596
0.3598682538	0.01668815114
0.3598152135	0.02503754352
0.3597409419	0.0333933215
0.3596454236	0.04175762263
0.359528639	0.05013259228
0.3593905641	0.05852038552
0.3592311707	0.06692316917
0.359050426	0.07534312381
0.3588482932	0.08378244575
0.358624731	0.0922433492
0.358379694	0.1007280683
0.3581131323	0.1092388592
0.357824992	0.1177780024
0.3575152149	0.126347805
0.3571837388	0.1349506025
0.3568304973	0.1435887619
0.3564554197	0.1522646836
0.3560584316	0.1609808038
0.3556394544	0.1697395973
0.3551984056	0.1785435801
0.3547351989	0.1873953118
0.3542497442	0.1962973989
0.3537419476	0.2052524969
0.3532117115	0.2142633141
0.3526589349	0.2233326143
0.3520835133	0.2324632199
0.3514853386	0.2416580155
0.3508642999	0.2509199511
0.3502202829	0.2602520459
0.3495531702	0.2696573921
0.348862842	0.2791391586
0.3481491756	0.2887005952
0.3474120457	0.2983450372
0.3466513251	0.3080759092
0.3458668842	0.3178967304
0.3450585919	0.3278111192
0.3442263154	0.3378227985
0.3433699206	0.347935601
0.3424892725	0.3581534749
0.3415842357	0.36848049
0.3406546743	0.3789208436
0.3397004526	0.3894788677
0.3387214357	0.4001590354
0.3377174896	0.4109659686
0.336688482	0.4219044455
0.3356342828	0.4329794089
0.3345547646	0.444195975
0.3334498037	0.4555594421
0.3323192803	0.4670753006
0.33116308	0.4787492432
0.3299810939	0.4905871755
0.3287732202	0.5025952279
0.327539365	0.5147797673
0.3262794433	0.5271474104
0.3249933803	0.5397050373
0.3236811132	0.5524598063
0.3223425917	0.5654191691
0.3209777806	0.5785908877
0.3195866611	0.5919830522
0.3181692326	0.605604099
0.3167255149	0.6194628317
0.3152555507	0.6335684419
0.3137594079	0.6479305329
0.3122371822	0.6625591435
0.3106890002	0.677464775
0.309115023	0.692658419
0.3075154491	0.7081515881
0.3058905189	0.7239563478
0.3042405187	0.7400853523
0.3025657856	0.7565518813
0.3008667125	0.773369881
0.2991437538	0.7905540077
0.2973974317	0.8081196747
0.2956283433	0.8260831037
0.2938371677	0.844461379
0.2920246745	0.863272508
0.2901917332	0.8825354851
0.2883393231	0.9022703619
0.2864685446	0.9224983238
0.2845806314	0.9432417718
0.2826769643	0.9645244135
0.2807590865	0.9863713609
0.2788287202	1.008809238
0.2768877853	1.031866297
0.2749384201	1.05557255
0.2729830046	1.079959904
0.2710241857	1.105062321
0.2690649064	1.130915986
0.2671084376	1.157559495
0.2651584138	1.185034059
0.2632188735	1.213383735
0.2612943037	1.242655681
0.2593896911	1.272900431
0.2575105788	1.304172213
0.2556631303	1.336529292
0.2538542021	1.37003436
0.2520914261	1.404754971
0.2503833023	1.440764023
0.2487393049	1.478140309
0.2471700023	1.516969131
0.2456871954	1.557342992
0.2443040741	1.599362387
0.2430353984	1.643136695
0.2418977059	1.688785193
0.240909551	1.736438222
0.240091782	1.786238516
0.2394678624	1.83834273
0.2390642447	1.892923207
0.2389108072	1.950170018
0.2390413655	2.010293338
0.239494275	2.073526215
0.2403131417	2.140127817
0.2415476658	2.210387251
0.2432546464	2.284628087
0.245499185	2.363213723
0.2483561324	2.446553815
0.2519118402	2.535111991
0.2562662909	2.629415182
0.2615357063	2.730064989
0.2678557612	2.837751598
0.2753855724	2.953270974
0.284312687	3.077546251
0.2948593726	3.211654587
0.3072906202	3.356861173
0.3219244248	3.51466277
0.3391451333	3.686844007
0.3594209753	3.875551088
0.3833273819	4.083389531
0.4115784405	4.313555649
0.4450699865	4.570016217
0.4849396664	4.857758368
